code,name,nationality,gender,age,age_grouped,country,country_code,current,disciplines,function,events,sporting_relatives,ismedalist_true,medallists.event,medallists.is_medallist,medallists.medal_type
1889702,HINZE Emma,Germany,Female,27,26-32,Germany,GER,true,Cycling Track,Athlete,"""Womens Keirin"", ""Womens Sprint"", ""Womens Team Sprint""",FALSE,1,Women's Team Sprint,true,Bronze Medal
1902075,HIRAKI Cocona,Japan,Female,16,12-18,Japan,JPN,true,Skateboarding,Athlete,"""Womens Park""",FALSE,1,Women's Park,true,Silver Medal
1931101,HIRANO Miu,Japan,Female,25,19-25,Japan,JPN,true,Table Tennis,Athlete,"""Womens Singles"", ""Womens Team""",FALSE,1,Women's Team,true,Silver Medal
1926632,HIRINI Sarah,New Zealand,Female,32,26-32,New Zealand,NZL,true,Rugby Sevens,Athlete,Women,TRUE,1,Women,true,Gold Medal
1935918,HOBSON Luke,United States,Male,21,19-25,United States,USA,true,Swimming,Athlete,"""Mens 200m Freestyle"", ""Mens 4 x 200m Freestyle Relay""",FALSE,1,Men's 200m Freestyle,true,Bronze Medal
1935918,HOBSON Luke,United States,Male,21,19-25,United States,USA,true,Swimming,Athlete,"""Mens 200m Freestyle"", ""Mens 4 x 200m Freestyle Relay""",FALSE,1,Men's 4 x 200m Freestyle Relay,true,Silver Medal
1960933,HOCKER Cole,United States,Male,24,19-25,United States,USA,true,Athletics,Athlete,"""Mens 1500m""",TRUE,1,Men's 1500m,true,Gold Medal
1901075,HODGKINS BYRNE Mathilda,Great Britain,Female,30,26-32,Great Britain,GBR,true,Rowing,Athlete,"""Womens Double Sculls""",TRUE,1,Women's Double Sculls,true,Bronze Medal
1924429,HODGKINSON Keely,Great Britain,Female,23,19-25,Great Britain,GBR,true,Athletics,Athlete,"""Womens 800m""",FALSE,1,Women's 800m,true,Gold Medal
1971934,HOEDEMAKERS Tje,Netherlands,Male,25,19-25,Netherlands,NED,true,Hockey,Athlete,Men,FALSE,1,Men,true,Gold Medal
1895213,HOEJLUND Mie,Denmark,Female,27,26-32,Denmark,DEN,true,Handball,Athlete,Women,FALSE,1,Women,true,Bronze Medal
1878602,HOEST Line Flem,Norway,Female,29,26-32,Norway,NOR,true,Sailing,Athlete,"""Womens Dinghy""",FALSE,1,Women's Dinghy,true,Bronze Medal
1940260,HOFFMAN Leigh,Australia,Male,25,19-25,Australia,AUS,true,Cycling Track,Athlete,"""Mens Keirin"", ""Mens Sprint"", ""Mens Team Sprint""",FALSE,1,Men's Team Sprint,true,Bronze Medal
1960797,HOGAN-ROCHESTER Asia,Canada,Female,26,26-32,Canada,CAN,true,Rugby Sevens,Athlete,Women,FALSE,1,Women,true,Silver Medal
1954709,HOLIDAY Jrue,United States,Male,35,33-39,United States,USA,true,Basketball,Athlete,Men,TRUE,1,Men,true,Gold Medal
1908359,HOLLAND Drew,United States,Male,30,26-32,United States,USA,true,Water Polo,Athlete,Men,FALSE,1,Men,true,Bronze Medal
1944696,HOLLINGSWORTH Henry,United States,Male,27,26-32,United States,USA,true,Rowing,Athlete,"""Mens Eight""",TRUE,1,Men's Eight,true,Bronze Medal
1960961,HOLLOWAY Grant,United States,Male,27,26-32,United States,USA,true,Athletics,Athlete,"""Mens 110m Hurdles""",TRUE,1,Men's 110m Hurdles,true,Gold Medal
1960909,HOLMES Alexis,United States,Female,25,19-25,United States,USA,true,Athletics,Athlete,"""Womens 400m"", ""Womens 4 x 400m Relay""",TRUE,1,Women's 4 x 400m Relay,true,Gold Medal
1918000,HOLT Maxwell,United States,Male,38,33-39,United States,USA,true,Volleyball,Athlete,Men,FALSE,1,Men,true,Bronze Medal
1959781,HONG Asher,United States,Male,21,19-25,United States,USA,true,Artistic Gymnastics,Athlete,"Men, ""Mens Floor Exercise"", ""Mens Horizontal Bar"", ""Mens Parallel Bars"", ""Mens Pommel Horse"", ""Mens Rings"", ""Mens Vault"", ""Mens Team""",TRUE,1,Men's Team,true,Bronze Medal
1920010,HONG Kexin,China,Female,22,19-25,China,CHN,true,Wrestling,Athlete,"""Womens Freestyle 57kg""",FALSE,1,Women's Freestyle 57kg,true,Bronze Medal
1969203,HOOGLAND Jeffrey,Netherlands,Male,32,26-32,Netherlands,NED,true,Cycling Track,Athlete,"""Mens Keirin"", ""Mens Sprint"", ""Mens Team Sprint""",TRUE,1,Men's Team Sprint,true,Gold Medal
1908360,HOOPER Johnny,United States,Male,28,26-32,United States,USA,true,Water Polo,Athlete,Men,TRUE,1,Men,true,Bronze Medal
1893824,HORACEK Tamara,France,Female,29,26-32,France,FRA,true,Handball,Athlete,Women,TRUE,1,Women,true,Silver Medal
1943558,HORAN Lindsey,United States,Female,31,26-32,United States,USA,true,Football,Athlete,Women,TRUE,1,Women,true,Gold Medal
1902081,HORIGOME Yuto,Japan,Male,26,26-32,Japan,JPN,true,Skateboarding,Athlete,"""Mens Street""",FALSE,1,Men's Street,true,Gold Medal
1899247,HORNKE Tim,Germany,Male,34,33-39,Germany,GER,true,Handball,Athlete,Men,FALSE,1,Men,true,Silver Medal
1945378,HOSKIN Alicia,New Zealand,Female,25,19-25,New Zealand,NZL,true,Canoe Sprint,Athlete,"""Womens Kayak Double 500m"", ""Womens Kayak Four 500m""",TRUE,1,Women's Kayak Double 500m,true,Gold Medal
1945378,HOSKIN Alicia,New Zealand,Female,25,19-25,New Zealand,NZL,true,Canoe Sprint,Athlete,"""Womens Kayak Double 500m"", ""Womens Kayak Four 500m""",TRUE,1,Women's Kayak Four 500m,true,Gold Medal
1918377,HOU Zhihui,China,Female,28,26-32,China,CHN,true,Weightlifting,Athlete,"""Womens 49kg""",FALSE,1,Women's 49kg,true,Gold Medal
1954738,HOWARD Rhyne,United States,Female,25,19-25,United States,USA,true,3x3 Basketball,Athlete,Women,FALSE,1,Women,true,Bronze Medal
1914832,HRNIC Edi,Denmark,Male,21,19-25,Denmark,DEN,true,Taekwondo,Athlete,Men -80kg,FALSE,1,Men -80kg,true,Bronze Medal
1913432,HUANG Ya Qiong,China,Female,31,26-32,China,CHN,true,Badminton,Athlete,Mixed Doubles,FALSE,1,Mixed Doubles,true,Gold Medal
1913945,HUANG Yuting,China,Female,18,12-18,China,CHN,true,Shooting,Athlete,"10m Air Rifle Women, 10m Air Rifle Mixed Team",FALSE,1,10m Air Rifle Mixed Team,true,Gold Medal
1913945,HUANG Yuting,China,Female,18,12-18,China,CHN,true,Shooting,Athlete,"10m Air Rifle Women, 10m Air Rifle Mixed Team",FALSE,1,10m Air Rifle Women,true,Silver Medal
1927518,HUANG Zhangjiayang,China,Female,25,19-25,China,CHN,true,Rhythmic Gymnastics,Athlete,Group All-Around,FALSE,1,Group All-Around,true,Gold Medal
1902880,HUBER Norbert,Poland,Male,26,26-32,Poland,POL,true,Volleyball,Athlete,Men,FALSE,1,Men,true,Silver Medal
1924430,HUDSON-SMITH Matthew,Great Britain,Male,30,26-32,Great Britain,GBR,true,Athletics,Athlete,"""Mens 400m"", ""Mens 4 x 400m Relay""",FALSE,1,Men's 4 x 400m Relay,true,Bronze Medal
1924430,HUDSON-SMITH Matthew,Great Britain,Male,30,26-32,Great Britain,GBR,true,Athletics,Athlete,"""Mens 400m"", ""Mens 4 x 400m Relay""",FALSE,1,Men's 400m,true,Silver Medal
1976570,HUEBERLI Tanja,Switzerland,Female,32,26-32,Switzerland,SUI,true,Beach Volleyball,Athlete,Women,FALSE,1,Women,true,Bronze Medal
1880483,HUG Angele,France,Female,24,19-25,France,FRA,true,Canoe Slalom,Athlete,"""Womens Kayak Cross""",FALSE,1,Women's Kayak Cross,true,Silver Medal
1924431,HUGHES Zharnel,Great Britain,Male,29,26-32,Great Britain,GBR,true,Athletics,Athlete,"""Mens 100m"", ""Mens 200m"", ""Mens 4 x 100m Relay""",FALSE,1,Men's 4 x 100m Relay,true,Bronze Medal
1928067,HUH Mimi,Korea,Female,22,19-25,Korea,KOR,true,Judo,Athlete,"Women -57 kg, Mixed Team",FALSE,1,Mixed Team,true,Bronze Medal
1928067,HUH Mimi,Korea,Female,22,19-25,Korea,KOR,true,Judo,Athlete,"Women -57 kg, Mixed Team",FALSE,1,Women -57 kg,true,Silver Medal
1939795,HULL Jessica,Australia,Female,28,26-32,Australia,AUS,true,Athletics,Athlete,"""Womens 1500m""",TRUE,1,Women's 1500m,true,Silver Medal
1967340,HUMANA-PAREDES Melissa,Canada,Female,32,26-32,Canada,CAN,true,Beach Volleyball,Athlete,Women,TRUE,1,Women,true,Silver Medal
1924432,HUNT Amy,Great Britain,Female,23,19-25,Great Britain,GBR,true,Athletics,Athlete,"""Womens 4 x 100m Relay""",FALSE,1,Women's 4 x 100m Relay,true,Silver Medal
1943043,HUNTER Keana,United States,Female,21,19-25,United States,USA,true,Artistic Swimming,Athlete,Team,FALSE,1,Team,true,Silver Medal
1935923,HUSKE Torri,United States,Female,22,19-25,United States,USA,true,Swimming,Athlete,"""Womens 100m Butterfly"", ""Womens 100m Freestyle"", ""Womens 4 x 100m Freestyle Relay"", ""Womens 4 x 100m Medley Relay"", Mixed 4 x 100m Medley Relay",FALSE,1,Mixed 4 x 100m Medley Relay,true,Gold Medal
1935923,HUSKE Torri,United States,Female,22,19-25,United States,USA,true,Swimming,Athlete,"""Womens 100m Butterfly"", ""Womens 100m Freestyle"", ""Womens 4 x 100m Freestyle Relay"", ""Womens 4 x 100m Medley Relay"", Mixed 4 x 100m Medley Relay",FALSE,1,Women's 100m Butterfly,true,Gold Medal
1935923,HUSKE Torri,United States,Female,22,19-25,United States,USA,true,Swimming,Athlete,"""Womens 100m Butterfly"", ""Womens 100m Freestyle"", ""Womens 4 x 100m Freestyle Relay"", ""Womens 4 x 100m Medley Relay"", Mixed 4 x 100m Medley Relay",FALSE,1,Women's 100m Freestyle,true,Silver Medal
1935923,HUSKE Torri,United States,Female,22,19-25,United States,USA,true,Swimming,Athlete,"""Womens 100m Butterfly"", ""Womens 100m Freestyle"", ""Womens 4 x 100m Freestyle Relay"", ""Womens 4 x 100m Medley Relay"", Mixed 4 x 100m Medley Relay",FALSE,1,Women's 4 x 100m Freestyle Relay,true,Silver Medal
1935923,HUSKE Torri,United States,Female,22,19-25,United States,USA,true,Swimming,Athlete,"""Womens 100m Butterfly"", ""Womens 100m Freestyle"", ""Womens 4 x 100m Freestyle Relay"", ""Womens 4 x 100m Medley Relay"", Mixed 4 x 100m Medley Relay",FALSE,1,Women's 4 x 100m Medley Relay,true,Gold Medal
1944232,HUSTON Nyjah,United States,Male,30,26-32,United States,USA,true,Skateboarding,Athlete,"""Mens Street""",FALSE,1,Men's Street,true,Bronze Medal
1555185,IBANEZ DIAZ Javier,Bulgaria,Male,28,26-32,Bulgaria,BUL,true,Boxing,Athlete,"""Mens 57kg""",FALSE,1,Men's 57kg,true,Bronze Medal
1896532,IIMURA Kazuki,Japan,Male,21,19-25,Japan,JPN,true,Fencing,Athlete,"""Mens Foil Individual"", ""Mens Foil Team""",TRUE,1,Men's Foil Team,true,Gold Medal
1891890,IM Aeji,Korea,Female,26,26-32,Korea,KOR,true,Boxing,Athlete,"""Womens 54kg""",FALSE,1,Women's 54kg,true,Bronze Medal
1946237,INCERTI Zac,Australia,Male,28,26-32,Australia,AUS,true,Swimming,Athlete,"""Mens 4 x 200m Freestyle Relay"", Relay Only Athlete",FALSE,1,Men's 4 x 200m Freestyle Relay,true,Bronze Medal
1898250,INGEBRIGTSEN Jakob,Norway,Male,24,19-25,Norway,NOR,true,Athletics,Athlete,"""Mens 1500m"", ""Mens 5000m""",TRUE,1,Men's 5000m,true,Gold Medal
1878493,INGSTAD Vilde,Norway,Female,30,26-32,Norway,NOR,true,Handball,Athlete,Women,FALSE,1,Women,true,Gold Medal
1954739,IONESCU Sabrina,United States,Female,27,26-32,United States,USA,true,Basketball,Athlete,Women,FALSE,1,Women,true,Gold Medal
1560760,IORIO Elisa,Italy,Female,22,19-25,Italy,ITA,true,Artistic Gymnastics,Athlete,"Women, ""Womens All-Around"", ""Womens Balance Beam"", ""Womens Floor Exercise"", ""Womens Uneven Bars"", ""Womens Vault"", ""Womens Team""",FALSE,1,Women's Team,true,Silver Medal
1908361,IRVING Max,United States,Male,30,26-32,United States,USA,true,Water Polo,Athlete,Men,FALSE,1,Men,true,Bronze Medal
1901077,IRWIN Lauren,Great Britain,Female,26,26-32,Great Britain,GBR,true,Rowing,Athlete,"""Womens Eight""",FALSE,1,Women's Eight,true,Bronze Medal
1950602,ITKIN Nick,United States,Male,25,19-25,United States,USA,true,Fencing,Athlete,"""Mens Foil Individual"", ""Mens Foil Team""",TRUE,1,Men's Foil Individual,true,Bronze Medal
1942104,ITURBE Alejandro,Spain,Male,21,19-25,Spain,ESP,true,Football,Athlete,Men,FALSE,1,Men,true,Gold Medal
1895226,IVERSEN Rikke,Denmark,Female,32,26-32,Denmark,DEN,true,Handball,Athlete,Women,TRUE,1,Women,true,Bronze Medal
1946227,JACK Shayna,Australia,Female,26,26-32,Australia,AUS,true,Swimming,Athlete,"""Womens 100m Freestyle"", ""Womens 4 x 100m Freestyle Relay"", ""Womens 4 x 200m Freestyle Relay"", ""Womens 50m Freestyle""",FALSE,1,Women's 4 x 100m Freestyle Relay,true,Gold Medal
1946227,JACK Shayna,Australia,Female,26,26-32,Australia,AUS,true,Swimming,Athlete,"""Womens 100m Freestyle"", ""Womens 4 x 100m Freestyle Relay"", ""Womens 4 x 200m Freestyle Relay"", ""Womens 50m Freestyle""",FALSE,1,Women's 4 x 200m Freestyle Relay,true,Gold Medal
1947512,JACKOVICH Danijela,Australia,Female,30,26-32,Australia,AUS,true,Water Polo,Athlete,Women,FALSE,1,Women,true,Silver Medal
1939959,JACKSON Lauren,Australia,Female,44,40-46,Australia,AUS,true,Basketball,Athlete,Women,TRUE,1,Women,true,Bronze Medal
1895241,JACOBSEN Magnus Landin,Denmark,Male,29,26-32,Denmark,DEN,true,Handball,Athlete,Men,TRUE,1,Men,true,Gold Medal
1878501,JACOBSEN Marit,Norway,Female,31,26-32,Norway,NOR,true,Handball,Athlete,Women,FALSE,1,Women,true,Gold Medal
1895223,JACOBSEN Niklas Landin,Denmark,Male,36,33-39,Denmark,DEN,true,Handball,Athlete,Men,TRUE,1,Men,true,Gold Medal
1918002,JAESCHKE Thomas,United States,Male,31,26-32,United States,USA,true,Volleyball,Athlete,Men,FALSE,1,Men,true,Bronze Medal
1981760,JAFAROV Hasrat,Azerbaijan,Male,22,19-25,Azerbaijan,AZE,true,Wrestling,Athlete,"""Mens Greco-Roman 67kg""",FALSE,1,Men's Greco-Roman 67kg,true,Bronze Medal
1913793,JAGSCH Pauline,Germany,Female,22,19-25,Germany,GER,true,Canoe Sprint,Athlete,"""Womens Kayak Double 500m"", ""Womens Kayak Four 500m""",FALSE,1,Women's Kayak Four 500m,true,Silver Medal
1895238,JAKOBSEN Emil,Denmark,Male,27,26-32,Denmark,DEN,true,Handball,Athlete,Men,FALSE,1,Men,true,Gold Medal
1956440,JAKSIC Nikola,Serbia,Male,28,26-32,Serbia,SRB,true,Water Polo,Athlete,Men,TRUE,1,Men,true,Gold Medal
1956438,JAKSIC Petar,Serbia,Male,23,19-25,Serbia,SRB,true,Water Polo,Athlete,Men,TRUE,1,Men,true,Gold Medal
1556869,JALOLOV Bakhodir,Uzbekistan,Male,30,26-32,Uzbekistan,UZB,true,Boxing,Athlete,"""Mens +92kg""",FALSE,1,Men's +92kg,true,Gold Medal
1562164,JAMALOV Razambek Salambekovitch,Uzbekistan,Male,27,26-32,Uzbekistan,UZB,true,Wrestling,Athlete,"""Mens Freestyle 74kg""",FALSE,1,Men's Freestyle 74kg,true,Gold Medal
1954714,JAMES LeBron,United States,Male,40,40-46,United States,USA,true,Basketball,Athlete,Men,TRUE,1,Men,true,Gold Medal
1538277,JANKUNAS Julieta,Argentina,Female,26,26-32,Argentina,ARG,true,Hockey,Athlete,Women,FALSE,1,Women,true,Bronze Medal
1971940,JANSEN Yibbi,Netherlands,Female,25,19-25,Netherlands,NED,true,Hockey,Athlete,Women,TRUE,1,Women,true,Gold Medal
1971941,JANSSEN Ji,Netherlands,Male,27,26-32,Netherlands,NED,true,Hockey,Athlete,Men,FALSE,1,Men,true,Gold Medal
1902881,JANUSZ Marcin,Poland,Male,30,26-32,Poland,POL,true,Volleyball,Athlete,Men,FALSE,1,Men,true,Silver Medal
1894217,JARECKA Aleksandra,Poland,Female,29,26-32,Poland,POL,true,Fencing,Athlete,"""Womens Épée Team""",FALSE,1,Women's Épée Team,true,Bronze Medal
1904741,JARMAN Jake,Great Britain,Male,23,19-25,Great Britain,GBR,true,Artistic Gymnastics,Athlete,"Men, ""Mens All-Around"", ""Mens Floor Exercise"", ""Mens Horizontal Bar"", ""Mens Parallel Bars"", ""Mens Pommel Horse"", ""Mens Rings"", ""Mens Vault"", ""Mens Team""",FALSE,1,Men's Floor Exercise,true,Bronze Medal
1895685,JEANJEAN Anthony,France,Male,27,26-32,France,FRA,true,Cycling BMX Freestyle,Athlete,"""Mens Park""",FALSE,1,Men's Park,true,Bronze Medal
1888429,JEDRZEJEWSKI Camille,France,Female,23,19-25,France,FRA,true,Shooting,Athlete,"10m Air Pistol Women, 25m Pistol Women, 10m Air Pistol Mixed Team",TRUE,1,25m Pistol Women,true,Silver Medal
1961011,JEFFERSON Melissa,United States,Female,24,19-25,United States,USA,true,Athletics,Athlete,"""Womens 100m"", ""Womens 4 x 100m Relay""",TRUE,1,Women's 100m,true,Bronze Medal
1961011,JEFFERSON Melissa,United States,Female,24,19-25,United States,USA,true,Athletics,Athlete,"""Womens 100m"", ""Womens 4 x 100m Relay""",TRUE,1,Women's 4 x 100m Relay,true,Gold Medal
1947736,JENDOUBI Mohamed Khalil,Tunisia,Male,23,19-25,Tunisia,TUN,true,Taekwondo,Athlete,Men -58kg,FALSE,1,Men -58kg,true,Bronze Medal
1918003,JENDRYK II Jeffrey,United States,Male,29,26-32,United States,USA,true,Volleyball,Athlete,Men,FALSE,1,Men,true,Bronze Medal
1927122,JEON Eunhye,Korea,Female,27,26-32,Korea,KOR,true,Fencing,Athlete,"""Womens Sabre Team""",FALSE,1,Women's Sabre Team,true,Silver Medal
1927123,JEON Hayoung,Korea,Female,23,19-25,Korea,KOR,true,Fencing,Athlete,"""Womens Sabre Individual"", ""Womens Sabre Team""",FALSE,1,Women's Sabre Team,true,Silver Medal
1902121,JEON Hunyoung,Korea,Female,31,26-32,Korea,KOR,true,Archery,Athlete,"""Womens Individual"", ""Womens Team""",FALSE,1,Women's Team,true,Gold Medal
1936419,JEON Jihee,Korea,Female,32,26-32,Korea,KOR,true,Table Tennis,Athlete,"""Womens Singles"", ""Womens Team""",FALSE,1,Women's Team,true,Bronze Medal
1891502,JEONG Na Eun,Korea,Female,24,19-25,Korea,KOR,true,Badminton,Athlete,Mixed Doubles,FALSE,1,Mixed Doubles,true,Silver Medal
1967599,JHENIFFER,Brazil,Female,23,19-25,Brazil,BRA,true,Football,Athlete,Women,FALSE,1,Women,true,Silver Medal
1927392,JI Bowen,China,Male,23,19-25,China,CHN,true,Canoe Sprint,Athlete,"""Mens Canoe Single 1000m"", ""Mens Canoe Double 500m""",FALSE,1,Men's Canoe Double 500m,true,Gold Medal
1913439,JIA Yi Fan,China,Female,27,26-32,China,CHN,true,Badminton,Athlete,"""Womens Doubles""",FALSE,1,Women's Doubles,true,Gold Medal
1913978,JIANG Yiting,China,Female,20,19-25,China,CHN,true,Shooting,Athlete,"Skeet Women, Skeet Mixed Team",FALSE,1,Skeet Mixed Team,true,Bronze Medal
1980116,JO Jin Mi,DPR Korea,Female,20,19-25,DPR Korea,PRK,true,Diving,Athlete,"""Womens Synchronised 10m Platform""",FALSE,1,Women's Synchronised 10m Platform,true,Silver Medal
1971942,JOCHEMS Marleen,Netherlands,Female,25,19-25,Netherlands,NED,true,Hockey,Athlete,Women,FALSE,1,Women,true,Gold Medal
1895224,JOERGENSEN Kristina,Denmark,Female,27,26-32,Denmark,DEN,true,Handball,Athlete,Women,FALSE,1,Women,true,Bronze Medal
1895161,JOERGENSEN Lukas,Denmark,Male,26,26-32,Denmark,DEN,true,Handball,Athlete,Men,FALSE,1,Men,true,Gold Medal
1573448,JOHANNES Marine,France,Female,30,26-32,France,FRA,true,Basketball,Athlete,Women,FALSE,1,Women,true,Silver Medal
1924437,JOHN Yemi Mary,Great Britain,Female,22,19-25,Great Britain,GBR,true,Athletics,Athlete,"""Womens 4 x 400m Relay""",FALSE,1,Women's 4 x 400m Relay,true,Bronze Medal
1945588,JOHNSON Moesha,Australia,Female,27,26-32,Australia,AUS,true,Marathon Swimming,Athlete,"""Womens 10km"", ""Womens 1500m Freestyle""",FALSE,1,Women's 10km,true,Silver Medal
1977926,JOHNSON-THOMPSON Katarina,Great Britain,Female,32,26-32,Great Britain,GBR,true,Athletics,Athlete,"""Womens Heptathlon""",TRUE,1,Women's Heptathlon,true,Silver Medal
1948411,JOKIC Nikola,Serbia,Male,30,26-32,Serbia,SRB,true,Basketball,Athlete,Men,FALSE,1,Men,true,Bronze Medal
1915784,JOKOVIC Maro,Croatia,Male,37,33-39,Croatia,CRO,true,Water Polo,Athlete,Men,FALSE,1,Men,true,Silver Medal
1955645,JONES Omari,United States,Male,22,19-25,United States,USA,true,Boxing,Athlete,"""Mens 71kg""",FALSE,1,Men's 71kg,true,Bronze Medal
1892423,JORGENSEN Emma Aastrand,Denmark,Female,29,26-32,Denmark,DEN,true,Canoe Sprint,Athlete,"""Womens Kayak Single 500m"", ""Womens Kayak Double 500m""",FALSE,1,Women's Kayak Single 500m,true,Bronze Medal
1982687,JOSAIA Raisuqe,Fiji,Male,30,26-32,Fiji,FIJ,true,Rugby Sevens,Athlete,Men,FALSE,1,Men,true,Silver Medal
1879675,JOSEPH Jefferson-Lee,France,Male,22,19-25,France,FRA,true,Rugby Sevens,Athlete,Men,FALSE,1,Men,true,Gold Medal
1574055,JOUFFROY Quentin,France,Male,31,26-32,France,FRA,true,Volleyball,Athlete,Men,FALSE,1,Men,true,Gold Medal
1968856,JOUSTRA Kittylynn,Netherlands,Female,27,26-32,Netherlands,NED,true,Water Polo,Athlete,Women,FALSE,1,Women,true,Bronze Medal
1948413,JOVIC Nikola,Serbia,Male,22,19-25,Serbia,SRB,true,Basketball,Athlete,Men,FALSE,1,Men,true,Bronze Medal
1959855,JUDA Paul,United States,Male,23,19-25,United States,USA,true,Artistic Gymnastics,Athlete,"Men, ""Mens All-Around"", ""Mens Floor Exercise"", ""Mens Horizontal Bar"", ""Mens Parallel Bars"", ""Mens Pommel Horse"", ""Mens Rings"", ""Mens Vault"", ""Mens Team""",FALSE,1,Men's Team,true,Bronze Medal
1914921,JUNG Michael,Germany,Male,42,40-46,Germany,GER,true,Equestrian,Athlete,"Eventing Individual, Eventing Team",FALSE,1,Eventing Individual,true,Gold Medal
1940097,JUNG Yerin,Korea,Female,28,26-32,Korea,KOR,true,Judo,Athlete,"Women -52 kg, Mixed Team",FALSE,1,Mixed Team,true,Bronze Medal
1941786,JUNIANSYAH Rizki,Indonesia,Male,22,19-25,Indonesia,INA,true,Weightlifting,Athlete,"""Mens 73kg""",TRUE,1,Men's 73kg,true,Gold Medal
1920142,JUNK Sophia,Germany,Female,26,26-32,Germany,GER,true,Athletics,Athlete,"""Womens 4 x 100m Relay""",FALSE,1,Women's 4 x 100m Relay,true,Bronze Medal
1914535,JURKA Jakub,Czechia,Male,26,26-32,Czechia,CZE,true,Fencing,Athlete,"""Mens Épée Individual"", ""Mens Épée Team""",TRUE,1,Men's Épée Team,true,Bronze Medal
1902882,KACZMAREK Lukasz,Poland,Male,30,26-32,Poland,POL,true,Volleyball,Athlete,Men,FALSE,1,Men,true,Silver Medal
1573098,KACZMAREK Natalia,Poland,Female,27,26-32,Poland,POL,true,Athletics,Athlete,"""Womens 400m"", ""Womens 4 x 400m Relay""",TRUE,1,Women's 400m,true,Bronze Medal
1939701,KAGAMI Yuka,Japan,Female,23,19-25,Japan,JPN,true,Wrestling,Athlete,"""Womens Freestyle 76kg""",FALSE,1,Women's Freestyle 76kg,true,Gold Medal
1548948,KALEYN Boryana,Bulgaria,Female,24,19-25,Bulgaria,BUL,true,Rhythmic Gymnastics,Athlete,Individual All-Around,FALSE,1,Individual All-Around,true,Silver Medal
1900668,KALIMUENDO Arnaud,France,Male,23,19-25,France,FRA,true,Football,Athlete,Men,FALSE,1,Men,true,Silver Medal
1563381,KALLBERG Anton,Sweden,Male,27,26-32,Sweden,SWE,true,Table Tennis,Athlete,"""Mens Singles"", ""Mens Team""",FALSE,1,Men's Team,true,Silver Medal
1563321,KALUCKA Aleksandra,Poland,Female,23,19-25,Poland,POL,true,Sport Climbing,Athlete,"""Womens Speed""",TRUE,1,Women's Speed,true,Bronze Medal
